"resp.id";"ques";"alt";"Price";"Brands";"Type";"Alcohol";"Age";"Sweetness";"label";"choice"
75;1349;1;"Popular";"Cavit";"rose";"7 Perc";"3 years";"sweet";"No designation";0
75;1349;2;"Luxury";"Mezzacorona";"rose";"7 Perc";"5+ years";"dry";"No designation";1
75;1349;3;"Popular";"La-Vis";"red";"7 Perc";"3 years";"semi-dry";"DOCG";0
75;1349;4;"Cheap";"La-Vis";"rose";"5.5 Perc";"1 year";"sweet";"DOCG";0
75;1350;1;"Cheap";"Mezzacorona";"red";"5.5 Perc";"3 years";"semi-dry";"IGT";1
75;1350;2;"Premium";"La-Vis";"red";"5.5 Perc";"2 years";"semi-sweet";"IGT";0
75;1350;3;"Premium";"Toblino";"sparkling";"18 Perc";"5 years";"dry";"IGT";0
75;1350;4;"Luxury";"Mezzacorona";"white";"5.5 Perc";"5 years";"semi-sweet";"DOC";0
76;1351;1;"Cheap";"Toblino";"white";"7 Perc";"3 years";"sweet";"DOC";0
76;1351;2;"Premium";"Mezzacorona";"rose";"18 Perc";"4 years";"semi-sweet";"DOCG";1
76;1351;3;"Cheap";"Toblino";"sparkling";"5.5 Perc";"5+ years";"semi-sweet";"DOC";0
76;1351;4;"Premium";"Mezzacorona";"rose";"12 Perc";"3 years";"dry";"IGT";0
76;1352;1;"Premium";"Mezzacorona";"white";"12 Perc";"1 year";"semi-sweet";"DOC";0
76;1352;2;"Premium";"Toblino";"white";"12 Perc";"4 years";"semi-sweet";"IGT";0
76;1352;3;"Popular";"Toblino";"red";"12 Perc";"2 years";"semi-sweet";"IGT";1
76;1352;4;"Luxury";"Toblino";"sparkling";"5.5 Perc";"5+ years";"sweet";"DOC";0
76;1353;1;"Popular";"Toblino";"red";"12 Perc";"4 years";"semi-dry";"IGT";1
76;1353;2;"Popular";"La-Vis";"white";"7 Perc";"4 years";"semi-sweet";"DOCG";0
76;1353;3;"Luxury";"La-Vis";"rose";"18 Perc";"5 years";"sweet";"IGT";0
76;1353;4;"Premium";"Cavit";"red";"7 Perc";"5+ years";"sweet";"IGT";0
76;1354;1;"Popular";"Toblino";"white";"12 Perc";"4 years";"sweet";"IGT";1
76;1354;2;"Luxury";"Mezzacorona";"red";"7 Perc";"1 year";"sweet";"IGT";0
76;1354;3;"Cheap";"Toblino";"sparkling";"5.5 Perc";"2 years";"semi-dry";"No designation";0
76;1354;4;"Cheap";"La-Vis";"sparkling";"7 Perc";"5 years";"semi-sweet";"IGT";0
76;1355;1;"Cheap";"La-Vis";"sparkling";"12 Perc";"5 years";"semi-sweet";"DOCG";1
76;1355;2;"Popular";"Cavit";"sparkling";"5.5 Perc";"2 years";"sweet";"No designation";0
76;1355;3;"Premium";"La-Vis";"white";"12 Perc";"5 years";"semi-sweet";"IGT";0
76;1355;4;"Premium";"Mezzacorona";"sparkling";"7 Perc";"5+ years";"semi-dry";"DOCG";0
76;1356;1;"Premium";"Cavit";"white";"5.5 Perc";"3 years";"dry";"No designation";0
76;1356;2;"Popular";"Mezzacorona";"rose";"5.5 Perc";"4 years";"dry";"IGT";1
76;1356;3;"Premium";"Cavit";"sparkling";"5.5 Perc";"1 year";"semi-sweet";"DOCG";0
76;1356;4;"Cheap";"La-Vis";"red";"18 Perc";"5+ years";"semi-sweet";"DOCG";0
76;1357;1;"Cheap";"La-Vis";"rose";"12 Perc";"5 years";"dry";"DOCG";1
76;1357;2;"Cheap";"Cavit";"white";"5.5 Perc";"3 years";"semi-sweet";"No designation";0
76;1357;3;"Premium";"Cavit";"red";"7 Perc";"2 years";"semi-sweet";"DOC";0
76;1357;4;"Cheap";"Toblino";"rose";"5.5 Perc";"5 years";"sweet";"DOC";0
76;1358;1;"Popular";"La-Vis";"red";"12 Perc";"1 year";"sweet";"No designation";0
76;1358;2;"Premium";"Mezzacorona";"rose";"7 Perc";"5 years";"semi-sweet";"IGT";0
76;1358;3;"Cheap";"Cavit";"rose";"5.5 Perc";"1 year";"semi-dry";"IGT";1
76;1358;4;"Premium";"Toblino";"red";"12 Perc";"3 years";"sweet";"DOCG";0
76;1359;1;"Premium";"La-Vis";"white";"7 Perc";"5 years";"dry";"DOCG";0
76;1359;2;"Cheap";"Mezzacorona";"sparkling";"18 Perc";"5 years";"sweet";"IGT";1
76;1359;3;"Premium";"Cavit";"sparkling";"12 Perc";"5 years";"dry";"IGT";0
76;1359;4;"Luxury";"La-Vis";"sparkling";"7 Perc";"1 year";"semi-sweet";"DOC";0
76;1360;1;"Premium";"La-Vis";"white";"12 Perc";"5 years";"semi-sweet";"No designation";0
76;1360;2;"Cheap";"Mezzacorona";"sparkling";"12 Perc";"5+ years";"semi-dry";"No designation";0
76;1360;3;"Cheap";"Mezzacorona";"red";"5.5 Perc";"4 years";"semi-dry";"No designation";1
76;1360;4;"Popular";"La-Vis";"rose";"5.5 Perc";"5 years";"sweet";"DOC";0
76;1361;1;"Cheap";"Toblino";"red";"7 Perc";"4 years";"semi-sweet";"DOC";0
76;1361;2;"Cheap";"Toblino";"rose";"7 Perc";"5+ years";"dry";"DOCG";0
76;1361;3;"Cheap";"Mezzacorona";"sparkling";"12 Perc";"2 years";"sweet";"DOCG";1
76;1361;4;"Luxury";"Cavit";"rose";"5.5 Perc";"2 years";"semi-sweet";"DOCG";0
76;1362;1;"Luxury";"Toblino";"sparkling";"12 Perc";"2 years";"semi-sweet";"No designation";0
76;1362;2;"Luxury";"Cavit";"sparkling";"5.5 Perc";"5 years";"semi-sweet";"IGT";0
76;1362;3;"Premium";"Mezzacorona";"white";"12 Perc";"5+ years";"semi-dry";"DOC";1
76;1362;4;"Popular";"Toblino";"red";"5.5 Perc";"2 years";"dry";"DOC";0
76;1363;1;"Cheap";"Cavit";"white";"18 Perc";"2 years";"sweet";"IGT";0
76;1363;2;"Luxury";"Cavit";"red";"18 Perc";"4 years";"sweet";"No designation";1
76;1363;3;"Premium";"La-Vis";"red";"12 Perc";"4 years";"semi-sweet";"IGT";0
76;1363;4;"Premium";"La-Vis";"sparkling";"18 Perc";"3 years";"dry";"DOCG";0
76;1364;1;"Cheap";"La-Vis";"sparkling";"5.5 Perc";"1 year";"semi-sweet";"DOC";0
76;1364;2;"Premium";"La-Vis";"rose";"18 Perc";"2 years";"dry";"No designation";0
76;1364;3;"Popular";"La-Vis";"sparkling";"7 Perc";"4 years";"dry";"DOC";0
76;1364;4;"Luxury";"Cavit";"red";"18 Perc";"1 year";"dry";"DOCG";1
76;1365;1;"Popular";"La-Vis";"white";"18 Perc";"4 years";"sweet";"DOC";0
76;1365;2;"Popular";"La-Vis";"sparkling";"7 Perc";"4 years";"semi-sweet";"DOC";0
76;1365;3;"Cheap";"La-Vis";"rose";"12 Perc";"4 years";"dry";"DOCG";1
76;1365;4;"Luxury";"Cavit";"white";"18 Perc";"4 years";"semi-sweet";"DOC";0
76;1366;1;"Premium";"Mezzacorona";"sparkling";"5.5 Perc";"4 years";"semi-dry";"No designation";0
76;1366;2;"Luxury";"La-Vis";"sparkling";"12 Perc";"2 years";"semi-dry";"DOC";0
76;1366;3;"Luxury";"Mezzacorona";"white";"5.5 Perc";"5+ years";"sweet";"DOCG";1
76;1366;4;"Popular";"Toblino";"rose";"7 Perc";"5 years";"semi-sweet";"No designation";0
76;1367;1;"Cheap";"Toblino";"sparkling";"5.5 Perc";"3 years";"semi-dry";"IGT";0
76;1367;2;"Cheap";"La-Vis";"red";"18 Perc";"2 years";"sweet";"No designation";0
76;1367;3;"Cheap";"Cavit";"rose";"18 Perc";"1 year";"semi-sweet";"DOC";1
76;1367;4;"Cheap";"Toblino";"red";"18 Perc";"5 years";"sweet";"No designation";0
76;1368;1;"Luxury";"Mezzacorona";"white";"7 Perc";"3 years";"semi-sweet";"IGT";0
76;1368;2;"Premium";"Cavit";"rose";"18 Perc";"1 year";"semi-dry";"DOC";0
76;1368;3;"Luxury";"Toblino";"red";"18 Perc";"5 years";"semi-sweet";"DOC";1
76;1368;4;"Luxury";"Toblino";"sparkling";"5.5 Perc";"4 years";"dry";"No designation";0
77;1369;1;"Premium";"Mezzacorona";"white";"7 Perc";"2 years";"semi-sweet";"DOC";0
77;1369;2;"Cheap";"Mezzacorona";"white";"12 Perc";"4 years";"semi-sweet";"No designation";1
77;1369;3;"Popular";"Toblino";"red";"7 Perc";"5+ years";"dry";"DOC";0
77;1369;4;"Luxury";"La-Vis";"red";"7 Perc";"3 years";"semi-sweet";"No designation";0
77;1370;1;"Premium";"Mezzacorona";"rose";"7 Perc";"1 year";"sweet";"IGT";0
77;1370;2;"Cheap";"Mezzacorona";"sparkling";"12 Perc";"5 years";"sweet";"No designation";1
77;1370;3;"Premium";"Toblino";"white";"7 Perc";"4 years";"semi-sweet";"DOC";0
77;1370;4;"Premium";"Cavit";"sparkling";"12 Perc";"1 year";"sweet";"DOCG";0
77;1371;1;"Luxury";"La-Vis";"white";"5.5 Perc";"3 years";"semi-dry";"No designation";0
77;1371;2;"Popular";"Mezzacorona";"sparkling";"12 Perc";"5+ years";"semi-sweet";"DOCG";0
77;1371;3;"Popular";"La-Vis";"white";"7 Perc";"2 years";"semi-dry";"No designation";0
77;1371;4;"Cheap";"Mezzacorona";"rose";"7 Perc";"5+ years";"semi-dry";"DOC";1
77;1372;1;"Premium";"Toblino";"rose";"18 Perc";"5+ years";"semi-dry";"DOCG";1
77;1372;2;"Popular";"Toblino";"sparkling";"18 Perc";"5 years";"sweet";"DOCG";0
77;1372;3;"Popular";"Mezzacorona";"sparkling";"7 Perc";"3 years";"semi-dry";"DOC";0
77;1372;4;"Luxury";"Cavit";"sparkling";"7 Perc";"4 years";"semi-sweet";"DOC";0
77;1373;1;"Luxury";"Toblino";"red";"12 Perc";"2 years";"sweet";"DOCG";0
77;1373;2;"Premium";"Toblino";"red";"12 Perc";"5 years";"semi-sweet";"IGT";0
77;1373;3;"Popular";"Cavit";"sparkling";"7 Perc";"2 years";"semi-dry";"No designation";0
77;1373;4;"Luxury";"Mezzacorona";"red";"5.5 Perc";"1 year";"dry";"No designation";1
77;1374;1;"Premium";"Cavit";"white";"18 Perc";"3 years";"dry";"DOCG";0
77;1374;2;"Luxury";"Cavit";"white";"5.5 Perc";"5 years";"semi-sweet";"No designation";0
77;1374;3;"Cheap";"Toblino";"rose";"18 Perc";"5+ years";"semi-dry";"DOC";0
77;1374;4;"Popular";"Toblino";"rose";"18 Perc";"4 years";"dry";"DOCG";1
77;1375;1;"Popular";"Cavit";"sparkling";"5.5 Perc";"1 year";"dry";"IGT";0
77;1375;2;"Popular";"Mezzacorona";"red";"18 Perc";"5+ years";"semi-sweet";"IGT";1
77;1375;3;"Luxury";"Cavit";"red";"18 Perc";"1 year";"dry";"DOCG";0
77;1375;4;"Premium";"La-Vis";"white";"12 Perc";"2 years";"semi-dry";"DOC";0
77;1376;1;"Premium";"Toblino";"white";"7 Perc";"5 years";"semi-sweet";"IGT";0
77;1376;2;"Luxury";"Toblino";"white";"12 Perc";"5 years";"dry";"No designation";0
77;1376;3;"Premium";"Cavit";"rose";"7 Perc";"5 years";"semi-dry";"IGT";1
77;1376;4;"Premium";"Mezzacorona";"red";"7 Perc";"3 years";"dry";"DOC";0
77;1377;1;"Popular";"Toblino";"red";"18 Perc";"5+ years";"dry";"No designation";1
77;1377;2;"Premium";"La-Vis";"white";"12 Perc";"1 year";"semi-sweet";"IGT";0
77;1377;3;"Luxury";"Cavit";"sparkling";"18 Perc";"5 years";"semi-sweet";"DOC";0
77;1377;4;"Luxury";"Cavit";"white";"7 Perc";"5 years";"semi-sweet";"IGT";0
77;1378;1;"Luxury";"La-Vis";"rose";"5.5 Perc";"3 years";"sweet";"IGT";0
77;1378;2;"Cheap";"Mezzacorona";"rose";"7 Perc";"1 year";"semi-sweet";"DOCG";1
77;1378;3;"Premium";"Mezzacorona";"red";"5.5 Perc";"2 years";"semi-dry";"No designation";0
77;1378;4;"Luxury";"La-Vis";"white";"18 Perc";"4 years";"dry";"IGT";0
77;1379;1;"Luxury";"La-Vis";"sparkling";"18 Perc";"3 years";"dry";"DOC";0
77;1379;2;"Luxury";"Cavit";"red";"7 Perc";"5+ years";"sweet";"IGT";0
77;1379;3;"Cheap";"Toblino";"red";"5.5 Perc";"1 year";"sweet";"DOC";0
77;1379;4;"Popular";"Cavit";"rose";"12 Perc";"5 years";"sweet";"DOCG";1
77;1380;1;"Premium";"Mezzacorona";"red";"18 Perc";"3 years";"dry";"IGT";0
77;1380;2;"Luxury";"La-Vis";"rose";"12 Perc";"5+ years";"sweet";"DOC";0
77;1380;3;"Cheap";"Toblino";"white";"7 Perc";"1 year";"dry";"DOC";0
77;1380;4;"Cheap";"Cavit";"rose";"12 Perc";"3 years";"dry";"IGT";1
77;1381;1;"Cheap";"Cavit";"white";"7 Perc";"4 years";"sweet";"DOCG";0
77;1381;2;"Premium";"Mezzacorona";"red";"5.5 Perc";"1 year";"semi-dry";"IGT";1
77;1381;3;"Cheap";"La-Vis";"white";"18 Perc";"3 years";"semi-sweet";"DOCG";0
77;1381;4;"Premium";"Cavit";"rose";"7 Perc";"2 years";"semi-dry";"No designation";0
77;1382;1;"Luxury";"Mezzacorona";"red";"7 Perc";"5+ years";"semi-dry";"IGT";1
77;1382;2;"Premium";"Toblino";"white";"18 Perc";"4 years";"semi-sweet";"IGT";0
77;1382;3;"Cheap";"Cavit";"white";"18 Perc";"2 years";"semi-sweet";"DOCG";0
77;1382;4;"Premium";"Cavit";"sparkling";"7 Perc";"1 year";"sweet";"DOC";0
77;1383;1;"Cheap";"La-Vis";"white";"18 Perc";"2 years";"sweet";"DOC";0
77;1383;2;"Popular";"Toblino";"red";"12 Perc";"1 year";"semi-dry";"DOC";0
77;1383;3;"Popular";"Cavit";"rose";"5.5 Perc";"5+ years";"semi-dry";"No designation";1
77;1383;4;"Premium";"Cavit";"sparkling";"7 Perc";"3 years";"semi-dry";"IGT";0
77;1384;1;"Popular";"Toblino";"red";"7 Perc";"4 years";"semi-sweet";"DOCG";0
77;1384;2;"Premium";"Mezzacorona";"sparkling";"7 Perc";"3 years";"dry";"IGT";0
77;1384;3;"Cheap";"Toblino";"sparkling";"18 Perc";"1 year";"sweet";"No designation";0
77;1384;4;"Luxury";"Mezzacorona";"white";"7 Perc";"4 years";"semi-dry";"DOCG";1
77;1385;1;"Premium";"Cavit";"rose";"12 Perc";"1 year";"semi-sweet";"IGT";1
77;1385;2;"Premium";"La-Vis";"sparkling";"12 Perc";"2 years";"dry";"IGT";0
77;1385;3;"Luxury";"La-Vis";"sparkling";"18 Perc";"1 year";"semi-dry";"IGT";0
77;1385;4;"Premium";"La-Vis";"rose";"12 Perc";"5+ years";"sweet";"DOC";0
77;1386;1;"Luxury";"La-Vis";"red";"12 Perc";"5+ years";"sweet";"IGT";0
77;1386;2;"Cheap";"Mezzacorona";"sparkling";"5.5 Perc";"5 years";"semi-dry";"DOC";1
77;1386;3;"Luxury";"Toblino";"white";"12 Perc";"5+ years";"semi-dry";"No designation";0
77;1386;4;"Luxury";"Toblino";"red";"18 Perc";"5 years";"sweet";"DOCG";0
78;1387;1;"Cheap";"Cavit";"white";"18 Perc";"5 years";"semi-dry";"No designation";0
78;1387;2;"Popular";"La-Vis";"red";"12 Perc";"4 years";"sweet";"DOC";0
78;1387;3;"Popular";"Mezzacorona";"sparkling";"18 Perc";"1 year";"sweet";"DOC";1
78;1387;4;"Luxury";"La-Vis";"sparkling";"18 Perc";"1 year";"semi-dry";"DOC";0
78;1388;1;"Luxury";"Cavit";"red";"18 Perc";"5 years";"sweet";"DOC";0
78;1388;2;"Cheap";"Mezzacorona";"rose";"12 Perc";"3 years";"semi-sweet";"No designation";1
78;1388;3;"Cheap";"Mezzacorona";"rose";"7 Perc";"5+ years";"dry";"IGT";0
78;1388;4;"Cheap";"Toblino";"red";"12 Perc";"2 years";"sweet";"DOCG";0
78;1389;1;"Cheap";"Toblino";"red";"18 Perc";"2 years";"sweet";"IGT";0
78;1389;2;"Cheap";"La-Vis";"sparkling";"12 Perc";"1 year";"semi-sweet";"DOC";0
78;1389;3;"Cheap";"Mezzacorona";"rose";"5.5 Perc";"5 years";"sweet";"DOC";1
78;1389;4;"Premium";"Mezzacorona";"rose";"18 Perc";"5+ years";"dry";"DOC";0
78;1390;1;"Premium";"Cavit";"red";"7 Perc";"5 years";"semi-sweet";"DOC";0
78;1390;2;"Premium";"Cavit";"white";"18 Perc";"4 years";"dry";"IGT";0
78;1390;3;"Cheap";"Cavit";"sparkling";"7 Perc";"2 years";"semi-dry";"DOC";0
78;1390;4;"Cheap";"La-Vis";"white";"5.5 Perc";"3 years";"semi-sweet";"No designation";1
78;1391;1;"Popular";"Cavit";"rose";"12 Perc";"2 years";"dry";"No designation";1
78;1391;2;"Premium";"Cavit";"sparkling";"5.5 Perc";"5 years";"sweet";"DOC";0
78;1391;3;"Cheap";"Toblino";"red";"12 Perc";"4 years";"semi-sweet";"DOC";0
78;1391;4;"Premium";"Toblino";"sparkling";"5.5 Perc";"5 years";"sweet";"DOC";0
78;1392;1;"Popular";"Cavit";"white";"7 Perc";"2 years";"sweet";"DOCG";0
78;1392;2;"Premium";"Mezzacorona";"rose";"12 Perc";"2 years";"semi-sweet";"No designation";1
78;1392;3;"Cheap";"Cavit";"white";"5.5 Perc";"5 years";"dry";"DOC";0
78;1392;4;"Premium";"Toblino";"white";"12 Perc";"5+ years";"semi-dry";"No designation";0
78;1393;1;"Premium";"Toblino";"rose";"18 Perc";"4 years";"sweet";"IGT";1
78;1393;2;"Premium";"Mezzacorona";"sparkling";"18 Perc";"5+ years";"semi-sweet";"IGT";0
78;1393;3;"Cheap";"Toblino";"red";"5.5 Perc";"5 years";"sweet";"No designation";0
78;1393;4;"Premium";"La-Vis";"white";"7 Perc";"3 years";"semi-sweet";"No designation";0
78;1394;1;"Popular";"Mezzacorona";"sparkling";"18 Perc";"1 year";"semi-dry";"DOC";0
78;1394;2;"Popular";"Mezzacorona";"white";"18 Perc";"1 year";"dry";"IGT";0
78;1394;3;"Luxury";"Mezzacorona";"rose";"7 Perc";"5 years";"sweet";"DOC";1
78;1394;4;"Cheap";"La-Vis";"white";"12 Perc";"4 years";"semi-dry";"DOCG";0
78;1395;1;"Premium";"Mezzacorona";"white";"18 Perc";"3 years";"dry";"DOCG";0
78;1395;2;"Premium";"Cavit";"rose";"7 Perc";"4 years";"semi-dry";"IGT";0
78;1395;3;"Popular";"Mezzacorona";"rose";"5.5 Perc";"1 year";"dry";"DOCG";1
78;1395;4;"Luxury";"Toblino";"red";"12 Perc";"5 years";"semi-dry";"No designation";0
78;1396;1;"Popular";"Toblino";"red";"12 Perc";"1 year";"semi-sweet";"No designation";0
78;1396;2;"Popular";"Cavit";"white";"12 Perc";"1 year";"semi-sweet";"IGT";0
78;1396;3;"Premium";"Toblino";"sparkling";"18 Perc";"3 years";"dry";"No designation";0
78;1396;4;"Luxury";"Cavit";"rose";"18 Perc";"2 years";"semi-sweet";"DOCG";1
78;1397;1;"Cheap";"Toblino";"white";"18 Perc";"5+ years";"semi-sweet";"IGT";0
78;1397;2;"Popular";"Cavit";"sparkling";"18 Perc";"2 years";"dry";"No designation";1
78;1397;3;"Cheap";"Cavit";"white";"18 Perc";"2 years";"sweet";"IGT";0
78;1397;4;"Luxury";"La-Vis";"sparkling";"7 Perc";"5+ years";"semi-sweet";"IGT";0
78;1398;1;"Cheap";"La-Vis";"rose";"5.5 Perc";"5+ years";"sweet";"IGT";0
78;1398;2;"Luxury";"Toblino";"white";"5.5 Perc";"5 years";"sweet";"DOCG";0
78;1398;3;"Premium";"Mezzacorona";"rose";"5.5 Perc";"5 years";"sweet";"DOC";1
78;1398;4;"Cheap";"Cavit";"white";"5.5 Perc";"4 years";"semi-sweet";"DOC";0
78;1399;1;"Cheap";"Toblino";"red";"7 Perc";"1 year";"sweet";"IGT";0
78;1399;2;"Popular";"La-Vis";"sparkling";"12 Perc";"3 years";"semi-dry";"IGT";0
78;1399;3;"Cheap";"Cavit";"rose";"12 Perc";"4 years";"sweet";"No designation";1
78;1399;4;"Popular";"Mezzacorona";"white";"5.5 Perc";"5 years";"semi-sweet";"No designation";0
78;1400;1;"Luxury";"La-Vis";"red";"18 Perc";"4 years";"sweet";"DOCG";1
78;1400;2;"Premium";"Mezzacorona";"sparkling";"12 Perc";"4 years";"dry";"DOCG";0
78;1400;3;"Popular";"Mezzacorona";"white";"5.5 Perc";"2 years";"dry";"DOCG";0
78;1400;4;"Cheap";"Cavit";"sparkling";"12 Perc";"5 years";"sweet";"DOC";0
78;1401;1;"Luxury";"Cavit";"rose";"5.5 Perc";"2 years";"semi-sweet";"No designation";0
78;1401;2;"Popular";"Toblino";"rose";"7 Perc";"1 year";"sweet";"IGT";0
78;1401;3;"Luxury";"Toblino";"rose";"5.5 Perc";"3 years";"semi-sweet";"DOCG";1
78;1401;4;"Popular";"Mezzacorona";"rose";"7 Perc";"5+ years";"semi-sweet";"DOCG";0
78;1402;1;"Luxury";"Toblino";"rose";"18 Perc";"5 years";"semi-dry";"No designation";0
78;1402;2;"Premium";"La-Vis";"white";"5.5 Perc";"4 years";"dry";"DOC";0
78;1402;3;"Popular";"Toblino";"white";"7 Perc";"4 years";"dry";"No designation";0
78;1402;4;"Popular";"Cavit";"sparkling";"18 Perc";"4 years";"semi-dry";"DOC";1
78;1403;1;"Premium";"Mezzacorona";"red";"12 Perc";"5 years";"sweet";"DOCG";0
78;1403;2;"Popular";"Toblino";"sparkling";"5.5 Perc";"4 years";"semi-dry";"IGT";0
78;1403;3;"Luxury";"Mezzacorona";"sparkling";"18 Perc";"3 years";"semi-dry";"IGT";1
78;1403;4;"Premium";"Toblino";"white";"7 Perc";"2 years";"dry";"IGT";0
78;1404;1;"Popular";"Mezzacorona";"white";"5.5 Perc";"2 years";"dry";"DOC";0
78;1404;2;"Cheap";"Toblino";"sparkling";"7 Perc";"2 years";"dry";"IGT";0
78;1404;3;"Luxury";"Toblino";"white";"18 Perc";"5 years";"sweet";"IGT";0
78;1404;4;"Popular";"Cavit";"sparkling";"12 Perc";"5+ years";"semi-sweet";"IGT";1
79;1405;1;"Luxury";"Toblino";"sparkling";"7 Perc";"2 years";"dry";"IGT";0
79;1405;2;"Popular";"La-Vis";"sparkling";"18 Perc";"3 years";"dry";"DOCG";0
79;1405;3;"Cheap";"La-Vis";"red";"18 Perc";"4 years";"semi-sweet";"DOCG";1
79;1405;4;"Premium";"Toblino";"sparkling";"12 Perc";"1 year";"dry";"DOC";0
79;1406;1;"Cheap";"Toblino";"rose";"5.5 Perc";"5 years";"semi-sweet";"DOCG";0
79;1406;2;"Popular";"Mezzacorona";"sparkling";"18 Perc";"1 year";"semi-dry";"No designation";0
79;1406;3;"Luxury";"La-Vis";"rose";"7 Perc";"2 years";"sweet";"No designation";0
79;1406;4;"Popular";"Mezzacorona";"red";"12 Perc";"4 years";"semi-dry";"No designation";1
79;1407;1;"Luxury";"Toblino";"white";"18 Perc";"5+ years";"semi-sweet";"DOC";0
79;1407;2;"Cheap";"Toblino";"rose";"7 Perc";"1 year";"dry";"No designation";0
79;1407;3;"Cheap";"Mezzacorona";"red";"5.5 Perc";"5+ years";"sweet";"No designation";1
79;1407;4;"Premium";"Cavit";"rose";"18 Perc";"4 years";"sweet";"No designation";0
79;1408;1;"Luxury";"Mezzacorona";"white";"18 Perc";"3 years";"semi-sweet";"IGT";0
79;1408;2;"Luxury";"La-Vis";"sparkling";"12 Perc";"3 years";"sweet";"IGT";0
79;1408;3;"Popular";"Mezzacorona";"rose";"12 Perc";"5 years";"sweet";"DOC";1
79;1408;4;"Luxury";"La-Vis";"rose";"12 Perc";"5 years";"semi-dry";"DOCG";0
79;1409;1;"Popular";"Cavit";"sparkling";"7 Perc";"5+ years";"dry";"IGT";0
79;1409;2;"Luxury";"Toblino";"rose";"12 Perc";"4 years";"sweet";"IGT";0
79;1409;3;"Cheap";"Mezzacorona";"rose";"12 Perc";"3 years";"sweet";"IGT";0
79;1409;4;"Luxury";"Mezzacorona";"white";"12 Perc";"5+ years";"semi-sweet";"DOC";1
79;1410;1;"Luxury";"La-Vis";"rose";"12 Perc";"2 years";"dry";"DOCG";1
79;1410;2;"Popular";"Toblino";"white";"7 Perc";"4 years";"semi-dry";"IGT";0
79;1410;3;"Popular";"Mezzacorona";"rose";"7 Perc";"3 years";"sweet";"IGT";0
79;1410;4;"Premium";"Toblino";"white";"7 Perc";"4 years";"semi-sweet";"DOC";0
79;1411;1;"Popular";"La-Vis";"red";"18 Perc";"5 years";"dry";"DOC";0
79;1411;2;"Cheap";"Toblino";"sparkling";"18 Perc";"2 years";"semi-sweet";"IGT";0
79;1411;3;"Popular";"Mezzacorona";"white";"12 Perc";"3 years";"dry";"IGT";1
79;1411;4;"Premium";"Toblino";"sparkling";"5.5 Perc";"4 years";"dry";"IGT";0
79;1412;1;"Cheap";"Toblino";"rose";"18 Perc";"2 years";"semi-dry";"DOC";1
79;1412;2;"Luxury";"Cavit";"white";"18 Perc";"4 years";"sweet";"No designation";0
79;1412;3;"Premium";"Toblino";"red";"18 Perc";"5+ years";"semi-dry";"DOCG";0
79;1412;4;"Popular";"La-Vis";"white";"12 Perc";"5 years";"sweet";"DOCG";0
79;1413;1;"Luxury";"Toblino";"rose";"5.5 Perc";"1 year";"semi-dry";"DOCG";0
79;1413;2;"Premium";"Mezzacorona";"white";"18 Perc";"4 years";"dry";"DOCG";1
79;1413;3;"Luxury";"La-Vis";"white";"5.5 Perc";"4 years";"semi-dry";"DOCG";0
79;1413;4;"Popular";"Cavit";"white";"18 Perc";"3 years";"semi-dry";"No designation";0
79;1414;1;"Premium";"Cavit";"red";"18 Perc";"5 years";"semi-sweet";"IGT";0
79;1414;2;"Cheap";"Mezzacorona";"rose";"7 Perc";"5+ years";"semi-dry";"DOC";0
79;1414;3;"Premium";"Cavit";"white";"18 Perc";"4 years";"semi-dry";"No designation";0
79;1414;4;"Popular";"La-Vis";"white";"18 Perc";"3 years";"dry";"IGT";1
79;1415;1;"Cheap";"Toblino";"sparkling";"18 Perc";"3 years";"semi-sweet";"IGT";1
79;1415;2;"Luxury";"Toblino";"white";"5.5 Perc";"4 years";"sweet";"DOCG";0
79;1415;3;"Luxury";"La-Vis";"red";"7 Perc";"2 years";"sweet";"DOCG";0
79;1415;4;"Luxury";"Toblino";"sparkling";"7 Perc";"3 years";"semi-sweet";"DOC";0
79;1416;1;"Cheap";"Mezzacorona";"white";"7 Perc";"5 years";"semi-sweet";"No designation";0
79;1416;2;"Premium";"Toblino";"white";"7 Perc";"3 years";"semi-sweet";"IGT";0
79;1416;3;"Cheap";"Toblino";"white";"5.5 Perc";"3 years";"semi-dry";"DOC";0
79;1416;4;"Cheap";"Mezzacorona";"red";"5.5 Perc";"5 years";"semi-sweet";"IGT";1
79;1417;1;"Popular";"La-Vis";"sparkling";"18 Perc";"5+ years";"semi-dry";"DOC";0
79;1417;2;"Cheap";"Toblino";"rose";"5.5 Perc";"1 year";"semi-sweet";"DOC";0
79;1417;3;"Cheap";"Toblino";"red";"5.5 Perc";"3 years";"dry";"DOC";0
79;1417;4;"Premium";"Mezzacorona";"white";"5.5 Perc";"2 years";"semi-dry";"DOC";1
79;1418;1;"Premium";"La-Vis";"white";"7 Perc";"1 year";"sweet";"DOCG";0
79;1418;2;"Cheap";"La-Vis";"sparkling";"7 Perc";"4 years";"semi-dry";"DOCG";0
79;1418;3;"Premium";"Cavit";"red";"12 Perc";"3 years";"semi-sweet";"DOCG";1
79;1418;4;"Popular";"La-Vis";"sparkling";"7 Perc";"2 years";"semi-sweet";"IGT";0
79;1419;1;"Premium";"Mezzacorona";"sparkling";"7 Perc";"4 years";"dry";"DOCG";0
79;1419;2;"Premium";"Toblino";"white";"12 Perc";"5+ years";"semi-sweet";"DOCG";0
